t,p_1,p_2,mob_A,imm_A,diss_A,seal_A,mob_B,imm_B,diss_B,seal_B,M_C,total_CO2_mass
268200,109851,103952,0.00228612,0,0.00128893,0.000111142,0,0,0.000665044,1.16212e-05,1.3621,0.00937992
268800,109851,103952,0.00228584,0,0.00128955,0.000111311,0,0,0.000664747,1.1625e-05,1.36079,0.0093799
269400,109851,103952,0.00228557,0,0.00129017,0.000111481,0,0,0.00066445,1.16285e-05,1.3595,0.00937989
270000,109851,103952,0.00228528,0,0.00129079,0.000111651,0,0,0.000664153,1.16318e-05,1.35822,0.00937988
270600,109851,103952,0.002285,0,0.00129142,0.000111821,0,0,0.000663857,1.1635e-05,1.35694,0.00937987
271200,109851,103952,0.00228471,0,0.00129205,0.000111991,0,0,0.000663561,1.16378e-05,1.35568,0.00937985
271800,109851,103952,0.00228443,0,0.00129268,0.000112161,0,0,0.000663265,1.16403e-05,1.35442,0.00937984
272400,109851,103952,0.00228413,0,0.00129332,0.00011233,0,0,0.000662968,1.16425e-05,1.35317,0.00937983
273000,109851,103952,0.00228384,0,0.00129396,0.0001125,0,0,0.000662675,1.16462e-05,1.35193,0.00937982
273600,109851,103952,0.00228354,0,0.0012946,0.00011267,0,0,0.000662383,1.16499e-05,1.3507,0.0093798
274200,109851,103952,0.00228324,0,0.00129524,0.00011284,0,0,0.000662093,1.16547e-05,1.34948,0.00937979
274800,109851,103952,0.00228293,0,0.00129589,0.00011301,0,0,0.000661804,1.16595e-05,1.34826,0.00937978
275400,109851,103952,0.00228263,0,0.00129654,0.00011318,0,0,0.000661515,1.16642e-05,1.34705,0.00937977
276000,109851,103952,0.00228232,0,0.00129719,0.00011335,0,0,0.000661226,1.16686e-05,1.34585,0.00937976
276600,109851,103952,0.002282,0,0.00129785,0.00011352,0,0,0.000660938,1.16729e-05,1.34466,0.00937975
277200,109851,103952,0.00228169,0,0.00129851,0.00011369,0,0,0.00066065,1.16772e-05,1.34348,0.00937974
277800,109851,103952,0.00228137,0,0.00129918,0.00011386,0,0,0.000660363,1.16813e-05,1.3423,0.00937972
278400,109851,103952,0.00228104,0,0.00129984,0.00011403,0,0,0.000660075,1.16852e-05,1.34113,0.00937971
279000,109851,103952,0.00228072,0,0.00130052,0.0001142,0,0,0.000659789,1.16892e-05,1.33997,0.0093797
279600,109851,103952,0.00228039,0,0.00130119,0.00011437,0,0,0.000659502,1.16931e-05,1.33882,0.00937969
280200,109851,103952,0.00228005,0,0.00130187,0.00011454,0,0,0.000659216,1.16967e-05,1.33767,0.00937967
280800,109851,103952,0.00227972,0,0.00130255,0.00011471,0,0,0.00065893,1.17002e-05,1.33653,0.00937966
281400,109851,103952,0.00227938,0,0.00130324,0.00011488,0,0,0.000658644,1.17034e-05,1.3354,0.00937965
282000,109851,103952,0.00227903,0,0.00130393,0.00011505,0,0,0.000658359,1.17066e-05,1.33428,0.00937964
282600,109851,103952,0.00227869,0,0.00130462,0.00011522,0,0,0.000658073,1.17097e-05,1.33316,0.00937962
283200,109851,103952,0.00227834,0,0.00130532,0.00011539,0,0,0.000657788,1.17126e-05,1.33205,0.00937961
283800,109851,103952,0.00227798,0,0.00130602,0.00011556,0,0,0.000657503,1.17152e-05,1.33095,0.0093796
284400,109851,103952,0.00227762,0,0.00130673,0.00011573,0,0,0.000657218,1.17177e-05,1.32986,0.00937958
285000,109851,103952,0.00227726,0,0.00130744,0.0001159,0,0,0.000656933,1.17199e-05,1.32877,0.00937957
285600,109851,103952,0.00227689,0,0.00130815,0.00011607,0,0,0.000656648,1.17221e-05,1.3277,0.00937956
286200,109851,103952,0.00227652,0,0.00130887,0.00011624,0,0,0.000656364,1.17243e-05,1.32663,0.00937954
286800,109851,103952,0.00227614,0,0.00130959,0.000116409,0,0,0.00065608,1.17264e-05,1.32556,0.00937953
287400,109851,103952,0.00227576,0,0.00131032,0.000116579,0,0,0.000655797,1.17285e-05,1.32451,0.00937951
288000,109851,103952,0.00227538,0,0.00131105,0.000116749,0,0,0.000655513,1.17303e-05,1.32346,0.0093795
288600,109851,103952,0.00227499,0,0.00131179,0.000116919,0,0,0.00065523,1.17319e-05,1.32241,0.00937949
289200,109851,103952,0.0022746,0,0.00131253,0.000117089,0,0,0.000654946,1.17333e-05,1.32138,0.00937947
289800,109851,103952,0.00227421,0,0.00131328,0.000117259,0,0,0.000654663,1.17345e-05,1.32035,0.00937946
290400,109851,103952,0.0022738,0,0.00131403,0.000117429,0,0,0.000654379,1.17354e-05,1.31933,0.00937944
291000,109851,103952,0.0022734,0,0.00131479,0.000117598,0,0,0.000654095,1.17361e-05,1.31832,0.00937943
291600,109851,103952,0.00227299,0,0.00131555,0.000117768,0,0,0.000653812,1.17365e-05,1.31731,0.00937941
292200,109851,103952,0.00227257,0,0.00131632,0.000117938,0,0,0.000653528,1.17367e-05,1.31632,0.00937939
292800,109851,103952,0.00227215,0,0.00131709,0.000118108,0,0,0.000653244,1.17367e-05,1.31532,0.00937938
293400,109851,103952,0.00227172,0,0.00131787,0.000118277,0,0,0.000652959,1.17364e-05,1.31434,0.00937936
294000,109851,103952,0.00227129,0,0.00131865,0.000118447,0,0,0.000652675,1.17359e-05,1.31337,0.00937935
294600,109851,103952,0.00227085,0,0.00131944,0.000118617,0,0,0.000652391,1.17353e-05,1.3124,0.00937933
295200,109851,103952,0.00227041,0,0.00132024,0.000118786,0,0,0.000652107,1.17347e-05,1.31144,0.00937931
295800,109851,103952,0.00226996,0,0.00132104,0.000118956,0,0,0.000651823,1.17341e-05,1.31049,0.0093793
296400,109851,103952,0.00226951,0,0.00132184,0.000119125,0,0,0.000651539,1.17332e-05,1.30955,0.00937928
297000,109851,103952,0.00226905,0,0.00132266,0.000119295,0,0,0.000651255,1.1732e-05,1.30861,0.00937926
297600,109851,103952,0.00226858,0,0.00132348,0.000119465,0,0,0.00065097,1.17306e-05,1.30768,0.00937924
298200,109851,103952,0.00226811,0,0.00132431,0.000119634,0,0,0.000650685,1.17289e-05,1.30676,0.00937922
298800,109851,103952,0.00226763,0,0.00132514,0.000119804,0,0,0.0006504,1.17269e-05,1.30585,0.00937921
299400,109851,103952,0.00226715,0,0.00132598,0.000119973,0,0,0.000650114,1.17248e-05,1.30495,0.00937919
300000,109851,103952,0.00226665,0,0.00132683,0.000120143,0,0,0.000649829,1.17226e-05,1.30405,0.00937917
300600,109851,103952,0.00226616,0,0.00132768,0.000120312,0,0,0.000649543,1.17201e-05,1.30316,0.00937915
301200,109851,103952,0.00226565,0,0.00132854,0.000120482,0,0,0.000649257,1.17173e-05,1.30228,0.00937913
301800,109851,103952,0.00226514,0,0.00132941,0.000120651,0,0,0.00064897,1.17143e-05,1.30141,0.00937911
302400,109851,103952,0.00226462,0,0.00133029,0.000120821,0,0,0.000648683,1.17109e-05,1.30055,0.00937909
303000,109851,103952,0.00226409,0,0.00133118,0.00012099,0,0,0.000648395,1.17073e-05,1.29969,0.00937907
303600,109851,103952,0.00226356,0,0.00133207,0.000121159,0,0,0.000648107,1.17034e-05,1.29884,0.00937905
304200,109851,103952,0.00226302,0,0.00133297,0.000121329,0,0,0.000647818,1.16991e-05,1.298,0.00937903
304800,109851,103952,0.00226247,0,0.00133388,0.000121498,0,0,0.000647529,1.16946e-05,1.29717,0.00937901
305400,109851,103952,0.00226191,0,0.0013348,0.000121667,0,0,0.000647239,1.16898e-05,1.29635,0.00937899
306000,109851,103952,0.00226135,0,0.00133572,0.000121837,0,0,0.000646949,1.16846e-05,1.29553,0.00937896
306600,109851,103952,0.00226077,0,0.00133666,0.000122006,0,0,0.000646658,1.16792e-05,1.29473,0.00937894
307200,109851,103952,0.00226019,0,0.0013376,0.000122175,0,0,0.000646366,1.16734e-05,1.29393,0.00937892
307800,109851,103952,0.0022596,0,0.00133855,0.000122344,0,0,0.000646074,1.16673e-05,1.29315,0.0093789
308400,109851,103952,0.00225901,0,0.00133952,0.000122514,0,0,0.000645781,1.16608e-05,1.29237,0.00937887
309000,109851,103952,0.0022584,0,0.00134049,0.000122683,0,0,0.000645486,1.16541e-05,1.2916,0.00937885
309600,109851,103952,0.00225778,0,0.00134147,0.000122852,0,0,0.000645192,1.16469e-05,1.29084,0.00937882
310200,109851,103952,0.00225716,0,0.00134246,0.000123021,0,0,0.000644896,1.16395e-05,1.29009,0.0093788
310800,109851,103952,0.00225652,0,0.00134346,0.00012319,0,0,0.000644599,1.16317e-05,1.28935,0.00937877
311400,109851,103952,0.00225588,0,0.00134448,0.000123359,0,0,0.000644302,1.16237e-05,1.28862,0.00937875
312000,109851,103952,0.00225522,0,0.0013455,0.000123528,0,0,0.000644004,1.16154e-05,1.2879,0.00937872
312600,109851,103952,0.00225455,0,0.00134654,0.000123697,0,0,0.000643704,1.16067e-05,1.28719,0.00937869
313200,109851,103952,0.00225388,0,0.00134758,0.000123866,0,0,0.000643404,1.15976e-05,1.28649,0.00937867
313800,109851,103952,0.00225319,0,0.00134864,0.000124035,0,0,0.000643102,1.15882e-05,1.2858,0.00937864
314400,109851,103952,0.00225249,0,0.00134971,0.000124205,0,0,0.000642799,1.15783e-05,1.28512,0.00937861
315000,109851,103952,0.00225178,0,0.0013508,0.000124374,0,0,0.000642495,1.15683e-05,1.28445,0.00937858
315600,109851,103952,0.00225106,0,0.00135189,0.000124543,0,0,0.000642189,1.15578e-05,1.28379,0.00937855
316200,109851,103952,0.00225033,0,0.001353,0.000124712,0,0,0.000641882,1.15469e-05,1.28315,0.00937852
316800,109851,103952,0.00224958,0,0.00135412,0.000124881,0,0,0.000641574,1.15356e-05,1.28252,0.00937849
317400,109851,103952,0.00224883,0,0.00135526,0.00012505,0,0,0.000641264,1.15237e-05,1.28189,0.00937846
318000,109851,103952,0.00224805,0,0.00135641,0.000125219,0,0,0.000640952,1.15115e-05,1.28128,0.00937843
318600,109851,103952,0.00224727,0,0.00135757,0.000125388,0,0,0.000640639,1.14989e-05,1.28069,0.0093784
319200,109851,103952,0.00224647,0,0.00135875,0.000125556,0,0,0.000640325,1.14864e-05,1.2801,0.00937837
319800,109851,103952,0.00224566,0,0.00135995,0.000125725,0,0,0.000640011,1.14738e-05,1.27953,0.00937834
320400,109851,103952,0.00224483,0,0.00136116,0.000125894,0,0,0.000639696,1.1461e-05,1.27897,0.0093783
321000,109850,103952,0.00224398,0,0.00136239,0.000126063,0,0,0.000639379,1.1448e-05,1.27843,0.00937827
321600,109851,103952,0.00224312,0,0.00136363,0.000126231,0,0,0.000639061,1.14349e-05,1.2779,0.00937824
322200,109850,103952,0.00224225,0,0.00136489,0.0001264,0,0,0.000638743,1.14219e-05,1.27739,0.00937821
322800,109850,103952,0.00224136,0,0.00136617,0.000126569,0,0,0.000638423,1.14085e-05,1.27688,0.00937817
323400,109850,103952,0.00224045,0,0.00136747,0.000126737,0,0,0.000638102,1.1395e-05,1.2764,0.00937814
324000,109850,103952,0.00223952,0,0.00136879,0.000126905,0,0,0.000637779,1.13812e-05,1.27593,0.0093781
324600,109850,103952,0.00223858,0,0.00137012,0.000127074,0,0,0.000637454,1.13672e-05,1.27548,0.00937807
325200,109850,103952,0.00223761,0,0.00137148,0.000127242,0,0,0.000637129,1.13531e-05,1.27504,0.00937803
325800,109851,103952,0.00223661,0,0.00137287,0.00012741,0,0,0.00063681,1.1342e-05,1.27463,0.00937801
326400,109851,103952,0.0022356,0,0.00137428,0.000127577,0,0,0.00063651,1.13374e-05,1.27423,0.00937798
327000,109851,103952,0.00223456,0,0.00137571,0.000127744,0,0,0.000636209,1.13329e-05,1.27386,0.00937796
327600,109851,103952,0.0022335,0,0.00137718,0.000127911,0,0,0.000635908,1.13285e-05,1.27351,0.00937794
328200,109851,103952,0.0022324,0,0.00137867,0.000128077,0,0,0.000635605,1.13241e-05,1.27318,0.00937791
328800,109851,103952,0.00223129,0,0.00138018,0.000128244,0,0,0.0006353,1.13192e-05,1.27287,0.00937789
329400,109851,103952,0.00223014,0,0.00138173,0.000128411,0,0,0.000634993,1.13141e-05,1.27259,0.00937786
330000,109851,103952,0.00222897,0,0.0013833,0.000128577,0,0,0.000634684,1.13087e-05,1.27233,0.00937784
330600,109851,103952,0.00222778,0,0.00138491,0.000128743,0,0,0.000634373,1.1303e-05,1.2721,0.00937781
331200,109851,103952,0.00222655,0,0.00138655,0.00012891,0,0,0.000634059,1.12969e-05,1.27189,0.00937779
331800,109851,103952,0.00222528,0,0.00138823,0.000129076,0,0,0.000633743,1.12906e-05,1.27171,0.00937776
332400,109851,103952,0.00222399,0,0.00138994,0.000129242,0,0,0.000633424,1.12839e-05,1.27156,0.00937774
333000,109851,103952,0.00222266,0,0.00139169,0.000129408,0,0,0.000633102,1.12768e-05,1.27144,0.00937771
333600,109851,103952,0.0022213,0,0.00139348,0.000129574,0,0,0.000632777,1.12693e-05,1.27135,0.00937768
334200,109851,103952,0.0022199,0,0.0013953,0.000129739,0,0,0.000632448,1.12612e-05,1.27129,0.00937765
334800,109851,103952,0.00221846,0,0.00139717,0.000129905,0,0,0.000632116,1.12527e-05,1.27127,0.00937762
335400,109851,103952,0.00221698,0,0.00139909,0.00013007,0,0,0.000631781,1.12441e-05,1.27129,0.00937759
336000,109851,103952,0.00221546,0,0.00140105,0.000130236,0,0,0.000631442,1.12352e-05,1.27134,0.00937756
336600,109851,103952,0.00221389,0,0.00140306,0.000130401,0,0,0.0006311,1.1226e-05,1.27143,0.00937753
337200,109851,103952,0.00221228,0,0.00140512,0.000130566,0,0,0.000630754,1.12164e-05,1.27157,0.0093775
337800,109851,103952,0.00221061,0,0.00140724,0.00013073,0,0,0.000630404,1.12064e-05,1.27176,0.00937747
338400,109851,103952,0.0022089,0,0.00140941,0.000130895,0,0,0.000630049,1.11957e-05,1.27199,0.00937743
339000,109851,103952,0.00220713,0,0.00141164,0.000131059,0,0,0.000629689,1.11844e-05,1.27226,0.0093774
339600,109851,103952,0.00220531,0,0.00141392,0.000131224,0,0,0.000629323,1.11724e-05,1.2726,0.00937736
340200,109850,103952,0.00220343,0,0.00141628,0.000131388,0,0,0.000628951,1.11598e-05,1.27298,0.00937733
340800,109850,103952,0.0022015,0,0.00141869,0.000131552,0,0,0.000628574,1.11467e-05,1.27343,0.00937729
341400,109850,103952,0.00219949,0,0.00142118,0.000131715,0,0,0.00062819,1.11329e-05,1.27394,0.00937726
342000,109850,103952,0.00219742,0,0.00142374,0.000131879,0,0,0.000627801,1.11185e-05,1.27451,0.00937722
342600,109850,103952,0.00219528,0,0.00142638,0.000132042,0,0,0.000627404,1.11034e-05,1.27516,0.00937718
343200,109850,103952,0.00219307,0,0.0014291,0.000132205,0,0,0.000627001,1.10874e-05,1.27587,0.00937714
343800,109850,103952,0.00219078,0,0.0014319,0.000132368,0,0,0.000626589,1.10706e-05,1.27667,0.0093771
344400,109850,103952,0.00218842,0,0.00143479,0.000132531,0,0,0.000626169,1.10529e-05,1.27755,0.00937705
345000,109850,103952,0.00218597,0,0.00143777,0.000132693,0,0,0.00062574,1.10343e-05,1.27851,0.00937701
345600,109850,103952,0.00218342,0,0.00144085,0.000132855,0,0,0.000625303,1.10149e-05,1.27958,0.00937696
346200,109850,103952,0.00218079,0,0.00144403,0.000133017,0,0,0.000624857,1.09946e-05,1.28074,0.00937692
346800,109850,103952,0.00217806,0,0.00144732,0.000133178,0,0,0.000624401,1.09733e-05,1.28201,0.00937687
347400,109850,103952,0.00217522,0,0.00145073,0.00013334,0,0,0.000623935,1.0951e-05,1.28339,0.00937682
348000,109850,103952,0.00217228,0,0.00145425,0.000133501,0,0,0.000623458,1.09277e-05,1.28489,0.00937677
348600,109850,103952,0.00216922,0,0.0014579,0.000133661,0,0,0.00062297,1.09032e-05,1.28652,0.00937671
349200,109850,103951,0.00216605,0,0.00146168,0.000133821,0,0,0.000622469,1.08773e-05,1.28829,0.00937666
349800,109850,103951,0.00216275,0,0.0014656,0.000133981,0,0,0.000621955,1.08502e-05,1.29021,0.0093766
350400,109850,103951,0.00215931,0,0.00146966,0.000134141,0,0,0.000621427,1.08216e-05,1.29227,0.00937654
351000,109850,103951,0.00215574,0,0.00147388,0.0001343,0,0,0.000620886,1.07917e-05,1.29451,0.00937648
351600,109850,103951,0.00215202,0,0.00147826,0.000134459,0,0,0.000620331,1.07605e-05,1.29693,0.00937642
352200,109850,103951,0.00214815,0,0.00148282,0.000134617,0,0,0.00061976,1.07277e-05,1.29953,0.00937635
352800,109850,103951,0.00214411,0,0.00148755,0.000134775,0,0,0.000619172,1.06932e-05,1.30233,0.00937628
353400,109850,103951,0.00213991,0,0.00149247,0.000134932,0,0,0.000618567,1.0657e-05,1.30535,0.00937621
354000,109850,103951,0.00213552,0,0.00149759,0.000135089,0,0,0.000617945,1.0619e-05,1.30859,0.00937613
354600,109850,103951,0.00213094,0,0.00150293,0.000135245,0,0,0.000617302,1.05791e-05,1.31208,0.00937606
355200,109850,103951,0.00212614,0,0.0015085,0.000135401,0,0,0.000616638,1.0537e-05,1.31585,0.00937598
355800,109850,103951,0.00212112,0,0.00151433,0.000135556,0,0,0.000615951,1.04928e-05,1.3199,0.00937589
356400,109850,103951,0.00211587,0,0.00152042,0.00013571,0,0,0.000615241,1.04462e-05,1.32426,0.0093758
357000,109850,103951,0.00211036,0,0.00152678,0.000135863,0,0,0.000614505,1.03972e-05,1.32895,0.00937571
357600,109850,103951,0.00210457,0,0.00153346,0.000136015,0,0,0.00061374,1.03454e-05,1.33401,0.00937562
358200,109850,103951,0.00209847,0,0.00154048,0.000136166,0,0,0.000612943,1.02907e-05,1.33944,0.00937551
358800,109850,103951,0.00209207,0,0.00154786,0.000136317,0,0,0.000612115,1.02329e-05,1.34527,0.00937541
359400,109850,103951,0.00208537,0,0.00155557,0.000136466,0,0,0.000611254,1.01721e-05,1.35145,0.0093753
360000,109850,103951,0.00207839,0,0.0015636,0.000136615,0,0,0.000610357,1.01078e-05,1.35795,0.00937518
360600,109850,103951,0.00207112,6.65741e-08,0.00157191,0.000136767,0,0,0.000609424,1.00402e-05,1.36472,0.00937505
361200,109850,103951,0.00206405,3.17993e-07,0.00157979,0.000136928,0,0,0.000608591,9.98159e-06,1.37178,0.00937494
361800,109850,103951,0.00205708,4.80623e-07,0.00158767,0.000137085,0,0,0.000607758,9.92312e-06,1.37903,0.00937483
362400,109850,103951,0.00205001,5.33808e-07,0.0015958,0.000137239,0,0,0.000606903,9.86263e-06,1.38618,0.00937471
363000,109850,103951,0.0020297,1.3747e-05,0.00160403,0.000137388,0,0,0.000606053,9.80299e-06,1.39314,0.00937459
363600,109850,103951,0.0020057,3.06234e-05,0.0016123,0.000137534,0,0,0.000605219,9.74495e-06,1.40016,0.00937447
364200,109850,103951,0.00199824,3.09646e-05,0.00162057,0.000137676,0,0,0.000604411,9.68931e-06,1.40744,0.00937436
364800,109850,103951,0.00199471,2.75714e-05,0.00162863,0.000137815,0,0,0.000603637,9.63709e-06,1.41467,0.00937425
365400,109850,103951,0.00199377,2.20134e-05,0.00163622,0.000137955,0,0,0.000602944,9.59209e-06,1.42109,0.00937415
366000,109850,103951,0.00199164,1.85614e-05,0.00164278,0.000138101,0,0,0.000602371,9.55762e-06,1.42583,0.00937406
366600,109850,103952,0.00199083,1.58295e-05,0.00164704,0.000138259,0,0,0.000601995,9.54021e-06,1.42667,0.009374
367200,109851,103952,0.00199083,1.32815e-05,0.00165016,0.000138421,0,0,0.000601705,9.5302e-06,1.4256,0.00937396
367800,109851,103952,0.00199082,1.1469e-05,0.00165246,0.000138586,0,0,0.000601476,9.52544e-06,1.42319,0.00937392
368400,109851,103952,0.00199082,1.01202e-05,0.00165423,0.000138751,0,0,0.000601284,9.52381e-06,1.42,0.00937389
369000,109851,103952,0.00199081,9.02481e-06,0.00165572,0.000138917,0,0,0.00060112,9.52473e-06,1.41634,0.00937387
369600,109851,103952,0.00199081,8.09938e-06,0.00165701,0.000139082,0,0,0.000600976,9.52732e-06,1.41239,0.00937384
370200,109851,103952,0.00199081,7.28567e-06,0.00165817,0.000139246,0,0,0.000600843,9.5309e-06,1.4084,0.00937382
370800,109851,103952,0.0019908,6.46476e-06,0.00165934,0.000139409,0,0,0.00060071,9.53439e-06,1.4048,0.0093738
371400,109851,103952,0.0019908,5.6259e-06,0.00166054,0.00013957,0,0,0.000600578,9.53785e-06,1.40137,0.00937377
372000,109851,103952,0.0019908,4.83734e-06,0.00166167,0.00013973,0,0,0.00060045,9.5417e-06,1.39796,0.00937375
372600,109851,103952,0.00199079,4.01011e-06,0.00166285,0.000139889,0,0,0.000600322,9.54564e-06,1.39489,0.00937373
373200,109851,103952,0.00199079,3.29549e-06,0.00166389,0.000140047,0,0,0.000600204,9.55032e-06,1.39198,0.00937371
373800,109851,103952,0.00199078,2.64937e-06,0.00166486,0.000140206,0,0,0.000600093,9.55558e-06,1.3893,0.00937369
374400,109851,103952,0.00199078,2.19004e-06,0.00166561,0.000140364,0,0,0.000599999,9.56234e-06,1.38668,0.00937367
375000,109851,103952,0.00199078,1.78192e-06,0.0016663,0.000140522,0,0,0.000599907,9.56926e-06,1.38467,0.00937365
375600,109851,103952,0.00199077,1.50121e-06,0.00166685,0.00014068,0,0,0.000599829,9.57734e-06,1.38322,0.00937364
376200,109851,103952,0.00199077,1.23811e-06,0.00166736,0.000140838,0,0,0.000599762,9.58641e-06,1.38257,0.00937362
376800,109851,103952,0.00199076,9.18727e-07,0.00166794,0.000140995,0,0,0.000599694,9.59535e-06,1.38269,0.00937361
377400,109851,103952,0.00199076,6.50216e-07,0.00166844,0.000141152,0,0,0.000599632,9.60496e-06,1.38341,0.00937359
378000,109851,103952,0.00199076,4.49596e-07,0.00166887,0.000141309,0,0,0.000599577,9.61515e-06,1.38456,0.00937358
378600,109851,103952,0.00199075,2.16423e-07,0.00166932,0.000141466,0,0,0.000599519,9.625e-06,1.38632,0.00937357
379200,109851,103952,0.00199075,4.55256e-08,0.00166969,0.000141622,0,0,0.000599466,9.63527e-06,1.3881,0.00937356
379800,109851,103952,0.00199074,0,0.00166991,0.000141778,0,0,0.000599423,9.64637e-06,1.38957,0.00937355
380400,109851,103952,0.00199074,0,0.00167007,0.000141934,0,0,0.000599388,9.65815e-06,1.39082,0.00937354
381000,109851,103952,0.00199073,0,0.00167022,0.00014209,0,0,0.000599356,9.67014e-06,1.39198,0.00937353
381600,109851,103952,0.00199073,0,0.00167037,0.000142246,0,0,0.000599324,9.6822e-06,1.39298,0.00937352
382200,109851,103952,0.00199072,0,0.00167052,0.000142401,0,0,0.000599294,9.69427e-06,1.39361,0.00937351
382800,109851,103952,0.00199072,0,0.00167067,0.000142556,0,0,0.000599264,9.70632e-06,1.39393,0.0093735
383400,109851,103952,0.00199071,0,0.00167082,0.000142711,0,0,0.000599235,9.71838e-06,1.39396,0.00937349
384000,109851,103952,0.00199071,0,0.00167098,0.000142866,0,0,0.000599206,9.73038e-06,1.39369,0.00937348
384600,109851,103952,0.0019907,0,0.00167115,0.00014302,0,0,0.000599177,9.74235e-06,1.39301,0.00937348
385200,109851,103952,0.0019907,0,0.00167133,0.000143174,0,0,0.000599148,9.75432e-06,1.39194,0.00937347
385800,109851,103952,0.00199069,0,0.00167151,0.000143329,0,0,0.00059912,9.76622e-06,1.39059,0.00937346
386400,109851,103952,0.00199069,0,0.00167171,0.000143482,0,0,0.000599093,9.77819e-06,1.38903,0.00937345
387000,109851,103952,0.00199068,0,0.00167192,0.000143636,0,0,0.000599067,9.79017e-06,1.38723,0.00937344
387600,109851,103952,0.00199067,0,0.00167214,0.00014379,0,0,0.00059904,9.80204e-06,1.38488,0.00937343
388200,109851,103952,0.00199067,0,0.00167237,0.000143943,0,0,0.000599013,9.81382e-06,1.38196,0.00937342
388800,109851,103952,0.00199066,0,0.00167262,0.000144096,0,0,0.000598986,9.82548e-06,1.37867,0.00937341
389400,109851,103952,0.00199066,0,0.00167287,0.00014425,0,0,0.000598958,9.83704e-06,1.37514,0.0093734
390000,109851,103952,0.00199065,0,0.00167314,0.000144403,0,0,0.000598931,9.84848e-06,1.37141,0.00937339
390600,109851,103952,0.00199064,0,0.00167342,0.000144556,0,0,0.000598903,9.85981e-06,1.36746,0.00937338
391200,109851,103952,0.00199064,0,0.00167371,0.000144708,0,0,0.000598874,9.87103e-06,1.36325,0.00937337
391800,109851,103952,0.00199063,0,0.00167401,0.000144861,0,0,0.000598846,9.88222e-06,1.35862,0.00937336
392400,109851,103952,0.00199062,0,0.00167431,0.000145013,0,0,0.000598818,9.8933e-06,1.35349,0.00937335
393000,109851,103952,0.00199062,0,0.00167462,0.000145166,0,0,0.000598791,9.90442e-06,1.34787,0.00937334
393600,109851,103952,0.00199061,0,0.00167494,0.000145318,0,0,0.000598764,9.91554e-06,1.34187,0.00937333
394200,109851,103952,0.0019906,0,0.00167527,0.000145471,0,0,0.000598737,9.92661e-06,1.33558,0.00937332
394800,109851,103952,0.0019906,0,0.0016756,0.000145623,0,0,0.00059871,9.93763e-06,1.32899,0.00937331
395400,109851,103952,0.00199059,0,0.00167594,0.000145775,0,0,0.000598684,9.9486e-06,1.32207,0.0093733
396000,109851,103952,0.00199058,0,0.00167628,0.000145927,0,0,0.000598657,9.95956e-06,1.31479,0.00937329
396600,109851,103952,0.00199057,0,0.00167663,0.000146079,0,0,0.000598631,9.97045e-06,1.30724,0.00937328
397200,109851,103952,0.00199056,0,0.00167698,0.00014623,0,0,0.000598605,9.98122e-06,1.29943,0.00937326
397800,109851,103952,0.00199056,0,0.00167733,0.000146382,0,0,0.000598578,9.99198e-06,1.2912,0.00937325
398400,109851,103952,0.00199055,0,0.00167769,0.000146534,0,0,0.000598552,1.00026e-05,1.28246,0.00937324
399000,109851,103952,0.00199054,0,0.00167806,0.000146685,0,0,0.000598525,1.00132e-05,1.27342,0.00937323
399600,109851,103952,0.00199054,0,0.00167842,0.000146837,0,0,0.000598498,1.00237e-05,1.26432,0.00937322
400200,109851,103952,0.00199053,0,0.00167879,0.000146988,0,0,0.000598471,1.00341e-05,1.25518,0.00937321
400800,109851,103952,0.00199052,0,0.00167916,0.00014714,0,0,0.000598443,1.00443e-05,1.246,0.0093732
401400,109851,103952,0.00199051,0,0.00167954,0.000147291,0,0,0.000598416,1.00545e-05,1.23679,0.00937318
402000,109851,103952,0.0019905,0,0.00167991,0.000147442,0,0,0.000598388,1.00647e-05,1.22758,0.00937317
402600,109851,103952,0.0019905,0,0.00168029,0.000147594,0,0,0.000598359,1.00746e-05,1.21832,0.00937316
403200,109851,103952,0.00199049,0,0.00168067,0.000147745,0,0,0.00059833,1.00844e-05,1.2089,0.00937315
403800,109851,103952,0.00199048,0,0.00168105,0.000147896,0,0,0.0005983,1.00941e-05,1.19957,0.00937313
404400,109851,103952,0.00199047,0,0.00168144,0.000148047,0,0,0.000598269,1.01036e-05,1.19016,0.00937312
405000,109851,103952,0.00199046,0,0.00168183,0.000148198,0,0,0.000598237,1.0113e-05,1.18071,0.00937311
405600,109851,103952,0.00199045,0,0.00168222,0.000148349,0,0,0.000598205,1.01221e-05,1.17135,0.00937309
406200,109851,103952,0.00199045,0,0.0016826,0.000148499,0,0,0.000598171,1.01311e-05,1.16215,0.00937308
406800,109851,103952,0.00199044,0,0.00168299,0.00014865,0,0,0.000598137,1.01399e-05,1.15305,0.00937307
407400,109851,103952,0.00199043,0,0.00168339,0.000148801,0,0,0.000598102,1.01486e-05,1.14396,0.00937305
408000,109851,103952,0.00199042,0,0.00168378,0.000148952,0,0,0.000598066,1.01571e-05,1.13496,0.00937304
408600,109851,103952,0.00199041,0,0.00168417,0.000149102,0,0,0.000598029,1.01655e-05,1.12607,0.00937302
409200,109851,103952,0.0019904,0,0.00168456,0.000149253,0,0,0.000597995,1.01741e-05,1.11718,0.00937301
409800,109851,103952,0.00199039,0,0.00168495,0.000149403,0,0,0.000597959,1.01826e-05,1.10834,0.00937299
